subject_id,rt,key_press,stimulus_type,syntax_cat,correct
21,13802,85,Music,Distant-Key,TRUE
21,13851,85,Music,Distant-Key,TRUE
21,5075,65,Music,Distant-Key,FALSE
21,2898,65,Music,Distant-Key,FALSE
21,177,65,Music,In-Key,TRUE
21,1468,65,Music,Distant-Key,FALSE
21,3990,65,Music,In-Key,TRUE
21,288,85,Music,In-Key,FALSE
21,1166,65,Music,In-Key,TRUE
21,2929,65,Music,In-Key,TRUE
21,1616,65,Music,In-Key,TRUE
21,388,65,Music,In-Key,TRUE
21,6563,65,Music,Distant-Key,FALSE
21,7725,65,Music,Distant-Key,FALSE
21,3723,65,Music,In-Key,TRUE
21,4468,85,Music,In-Key,FALSE
21,2950,65,Music,In-Key,TRUE
21,417,65,Music,Distant-Key,FALSE
21,389,65,Music,Distant-Key,FALSE
21,3543,85,Music,In-Key,FALSE
21,9547,65,Music,Distant-Key,FALSE
21,3810,65,Music,In-Key,TRUE
21,2622,85,Music,In-Key,FALSE
21,516,85,Music,Distant-Key,TRUE
21,1826,85,Sentence,Ungrammatical,TRUE
21,1594,65,Sentence,Grammatical,TRUE
21,2196,85,Sentence,Ungrammatical,TRUE
21,1943,65,Sentence,Filler-Ungram,FALSE
21,3738,65,Sentence,Grammatical,TRUE
21,828,85,Sentence,Ungrammatical,TRUE
21,557,85,Sentence,Ungrammatical,TRUE
21,3246,85,Sentence,Ungrammatical,TRUE
21,1628,85,Sentence,Ungrammatical,TRUE
21,395,85,Sentence,Filler-Gram,FALSE
21,341,85,Sentence,Filler-Gram,FALSE
21,1587,65,Sentence,Grammatical,TRUE
21,390,65,Sentence,Grammatical,TRUE
21,361,85,Sentence,Filler-Gram,FALSE
21,2178,65,Sentence,Grammatical,TRUE
21,357,65,Sentence,Grammatical,TRUE
21,944,65,Sentence,Filler-Ungram,FALSE
21,1416,85,Sentence,Ungrammatical,TRUE
21,589,85,Sentence,Ungrammatical,TRUE
21,615,85,Sentence,Ungrammatical,TRUE
21,1448,85,Sentence,Ungrammatical,TRUE
21,485,85,Sentence,Ungrammatical,TRUE
21,2020,65,Sentence,Grammatical,TRUE
21,314,65,Sentence,Filler-Ungram,FALSE
21,1381,65,Sentence,Grammatical,TRUE
21,2506,85,Sentence,Ungrammatical,TRUE
21,701,65,Sentence,Grammatical,TRUE
21,859,85,Sentence,Filler-Gram,FALSE
21,466,85,Sentence,Filler-Gram,FALSE
21,861,85,Sentence,Filler-Ungram,TRUE
21,328,85,Sentence,Filler-Gram,FALSE
21,2896,85,Sentence,Ungrammatical,TRUE
21,501,85,Sentence,Filler-Gram,FALSE
21,556,85,Music,Distant-Key,TRUE
21,683,85,Music,Distant-Key,TRUE
21,391,65,Music,Distant-Key,FALSE
21,468,65,Music,In-Key,TRUE
21,3662,85,Music,In-Key,FALSE
21,909,65,Music,In-Key,TRUE
21,1542,85,Music,Distant-Key,TRUE
21,1586,65,Music,Distant-Key,FALSE
21,640,85,Music,Distant-Key,TRUE
21,489,65,Music,In-Key,TRUE
21,882,85,Music,Distant-Key,TRUE
21,1521,65,Music,In-Key,TRUE
21,3194,85,Music,Distant-Key,TRUE
21,1618,65,Music,Distant-Key,FALSE
21,786,85,Music,Distant-Key,TRUE
21,892,85,Music,In-Key,FALSE
21,1510,65,Music,In-Key,TRUE
21,388,85,Music,In-Key,FALSE
21,2501,85,Music,Distant-Key,TRUE
21,558,65,Music,In-Key,TRUE
21,1150,85,Music,Distant-Key,TRUE
21,2299,85,Music,Distant-Key,TRUE
21,365,85,Music,Distant-Key,TRUE
21,1626,85,Music,Distant-Key,TRUE
21,373,65,Music,In-Key,TRUE
21,2790,65,Music,In-Key,TRUE
21,354,85,Music,In-Key,FALSE
21,677,85,Music,In-Key,FALSE
21,772,85,Music,In-Key,FALSE
21,762,85,Music,In-Key,FALSE
21,1588,85,Music,Distant-Key,TRUE
21,3190,85,Music,Distant-Key,TRUE
21,410,65,Music,In-Key,TRUE
21,10285,85,Music,In-Key,FALSE
21,1022,85,Music,Distant-Key,TRUE
21,513,65,Music,In-Key,TRUE
21,1878,65,Sentence,Grammatical,TRUE
21,824,65,Sentence,Grammatical,TRUE
21,626,85,Sentence,Filler-Gram,FALSE
21,2150,85,Sentence,Filler-Gram,FALSE
21,588,85,Sentence,Ungrammatical,TRUE
21,349,85,Sentence,Filler-Gram,FALSE
21,832,65,Sentence,Filler-Ungram,FALSE
21,316,65,Sentence,Grammatical,TRUE
21,413,65,Sentence,Grammatical,TRUE
21,504,85,Sentence,Grammatical,FALSE
21,361,65,Sentence,Filler-Ungram,FALSE
21,986,85,Sentence,Ungrammatical,TRUE
21,529,85,Sentence,Ungrammatical,TRUE
21,763,65,Sentence,Grammatical,TRUE
21,312,65,Sentence,Grammatical,TRUE
21,586,85,Sentence,Ungrammatical,TRUE
21,1384,85,Sentence,Filler-Gram,FALSE
21,421,85,Sentence,Filler-Gram,FALSE
21,470,65,Sentence,Grammatical,TRUE
21,708,85,Sentence,Filler-Ungram,TRUE
21,436,85,Sentence,Filler-Gram,FALSE
21,1057,85,Sentence,Ungrammatical,TRUE
21,1114,85,Sentence,Filler-Ungram,TRUE
21,985,65,Sentence,Filler-Ungram,FALSE
21,1180,65,Sentence,Filler-Ungram,FALSE
21,241,65,Sentence,Grammatical,TRUE
21,915,65,Sentence,Filler-Ungram,FALSE
21,1568,85,Sentence,Ungrammatical,TRUE
21,270,85,Sentence,Ungrammatical,TRUE
21,289,65,Sentence,Grammatical,TRUE
21,402,85,Sentence,Ungrammatical,TRUE
21,270,65,Sentence,Grammatical,TRUE
21,1890,65,Sentence,Grammatical,TRUE
21,660,85,Sentence,Ungrammatical,TRUE
22,1004,65,Sentence,Grammatical,TRUE
22,484,85,Sentence,Ungrammatical,TRUE
22,2566,85,Sentence,Filler-Gram,FALSE
22,580,65,Sentence,Filler-Gram,TRUE
22,573,65,Sentence,Filler-Ungram,FALSE
22,1166,85,Sentence,Filler-Gram,FALSE
22,438,65,Sentence,Grammatical,TRUE
22,883,65,Sentence,Ungrammatical,FALSE
22,1262,65,Sentence,Filler-Ungram,FALSE
22,1865,65,Sentence,Grammatical,TRUE
22,900,65,Sentence,Grammatical,TRUE
22,556,65,Sentence,Grammatical,TRUE
22,621,85,Sentence,Ungrammatical,TRUE
22,609,85,Sentence,Ungrammatical,TRUE
22,898,65,Sentence,Filler-Ungram,FALSE
22,1122,85,Sentence,Ungrammatical,TRUE
22,577,85,Sentence,Ungrammatical,TRUE
22,1691,65,Sentence,Filler-Gram,TRUE
22,502,65,Sentence,Filler-Ungram,FALSE
22,1544,85,Sentence,Ungrammatical,TRUE
22,556,65,Sentence,Grammatical,TRUE
22,446,85,Sentence,Ungrammatical,TRUE
22,404,65,Sentence,Grammatical,TRUE
22,2336,85,Sentence,Filler-Gram,FALSE
22,432,65,Sentence,Filler-Ungram,FALSE
22,1308,85,Sentence,Ungrammatical,TRUE
22,1522,85,Sentence,Ungrammatical,TRUE
22,1589,65,Sentence,Grammatical,TRUE
22,477,65,Sentence,Filler-Ungram,FALSE
22,1284,85,Sentence,Ungrammatical,TRUE
22,2521,85,Sentence,Filler-Gram,FALSE
22,1156,65,Sentence,Ungrammatical,FALSE
22,2274,65,Sentence,Grammatical,TRUE
22,2118,65,Music,In-Key,TRUE
22,471,85,Music,Distant-Key,TRUE
22,476,65,Music,In-Key,TRUE
22,1494,85,Music,Distant-Key,TRUE
22,839,85,Music,In-Key,FALSE
22,960,65,Music,In-Key,TRUE
22,2271,65,Music,In-Key,TRUE
22,745,85,Music,Distant-Key,TRUE
22,1058,65,Music,In-Key,TRUE
22,1424,65,Music,In-Key,TRUE
22,1404,65,Music,In-Key,TRUE
22,600,85,Music,Distant-Key,TRUE
22,1761,65,Music,In-Key,TRUE
22,928,85,Music,Distant-Key,TRUE
22,1230,65,Music,In-Key,TRUE
22,1042,85,Music,Distant-Key,TRUE
22,362,85,Music,Distant-Key,TRUE
22,1951,65,Music,In-Key,TRUE
22,1717,65,Music,In-Key,TRUE
22,632,65,Music,In-Key,TRUE
22,2088,65,Music,In-Key,TRUE
22,625,85,Music,Distant-Key,TRUE
22,1497,85,Music,Distant-Key,TRUE
22,998,65,Music,In-Key,TRUE
22,691,65,Music,In-Key,TRUE
22,1590,85,Music,Distant-Key,TRUE
22,572,65,Music,In-Key,TRUE
22,1240,65,Music,In-Key,TRUE
22,1445,85,Music,Distant-Key,TRUE
22,1190,85,Music,Distant-Key,TRUE
22,630,85,Music,Distant-Key,TRUE
22,612,65,Music,In-Key,TRUE
22,1066,65,Music,In-Key,TRUE
22,526,85,Music,Distant-Key,TRUE
22,382,65,Music,In-Key,TRUE
22,1080,65,Music,In-Key,TRUE
22,1196,65,Sentence,Grammatical,TRUE
22,587,65,Sentence,Grammatical,TRUE
22,545,85,Sentence,Filler-Gram,FALSE
22,525,65,Sentence,Filler-Ungram,FALSE
22,506,85,Sentence,Filler-Gram,FALSE
22,442,65,Sentence,Grammatical,TRUE
22,1587,85,Sentence,Filler-Gram,FALSE
22,1947,85,Sentence,Ungrammatical,TRUE
22,2028,85,Sentence,Ungrammatical,TRUE
22,345,65,Sentence,Filler-Ungram,FALSE
22,624,65,Sentence,Ungrammatical,FALSE
22,934,65,Sentence,Filler-Ungram,FALSE
22,498,85,Sentence,Ungrammatical,TRUE
22,777,65,Sentence,Grammatical,TRUE
22,1160,85,Sentence,Filler-Gram,FALSE
22,2034,65,Sentence,Filler-Gram,TRUE
22,359,85,Sentence,Filler-Gram,FALSE
22,723,65,Sentence,Filler-Ungram,FALSE
22,1133,65,Sentence,Filler-Ungram,FALSE
22,605,65,Sentence,Grammatical,TRUE
22,424,65,Sentence,Grammatical,TRUE
22,926,65,Sentence,Filler-Gram,TRUE
22,1483,65,Sentence,Grammatical,TRUE
22,329,65,Sentence,Grammatical,TRUE
22,1200,65,Sentence,Filler-Ungram,FALSE
22,480,85,Sentence,Ungrammatical,TRUE
22,2535,65,Sentence,Grammatical,TRUE
22,382,65,Sentence,Grammatical,TRUE
22,664,85,Sentence,Filler-Gram,FALSE
22,1221,65,Sentence,Filler-Ungram,FALSE
22,933,85,Sentence,Filler-Gram,FALSE
22,634,65,Sentence,Filler-Ungram,FALSE
22,1284,85,Sentence,Ungrammatical,TRUE
22,737,65,Music,In-Key,TRUE
22,526,65,Music,In-Key,TRUE
22,630,85,Music,Distant-Key,TRUE
22,1069,65,Music,In-Key,TRUE
22,1270,85,Music,Distant-Key,TRUE
22,1803,65,Music,In-Key,TRUE
22,1290,85,Music,Distant-Key,TRUE
22,1032,65,Music,In-Key,TRUE
22,1426,85,Music,Distant-Key,TRUE
22,588,85,Music,Distant-Key,TRUE
22,976,85,Music,Distant-Key,TRUE
22,674,85,Music,Distant-Key,TRUE
22,713,85,Music,Distant-Key,TRUE
22,523,65,Music,In-Key,TRUE
22,400,85,Music,Distant-Key,TRUE
22,844,65,Music,In-Key,TRUE
22,585,85,Music,Distant-Key,TRUE
22,1240,85,Music,Distant-Key,TRUE
22,410,65,Music,In-Key,TRUE
22,923,65,Music,In-Key,TRUE
22,516,85,Music,Distant-Key,TRUE
22,322,65,Music,In-Key,TRUE
22,2027,85,Music,Distant-Key,TRUE
22,743,65,Music,In-Key,TRUE
22,848,65,Music,In-Key,TRUE
22,1954,65,Music,In-Key,TRUE
22,507,85,Music,Distant-Key,TRUE
22,312,85,Music,Distant-Key,TRUE
22,358,65,Music,Distant-Key,FALSE
22,380,85,Music,Distant-Key,TRUE
22,1634,85,Music,Distant-Key,TRUE
22,1342,65,Music,Distant-Key,FALSE
22,632,65,Music,Distant-Key,FALSE
22,794,85,Music,Distant-Key,TRUE
22,877,85,Music,Distant-Key,TRUE
22,524,65,Music,In-Key,TRUE
22,1585,85,Sentence,Ungrammatical,TRUE
22,550,85,Sentence,Ungrammatical,TRUE
22,339,65,Sentence,Filler-Gram,TRUE
22,425,85,Sentence,Ungrammatical,TRUE
22,552,65,Sentence,Filler-Gram,TRUE
22,371,85,Sentence,Ungrammatical,TRUE
22,1359,85,Sentence,Ungrammatical,TRUE
22,1731,85,Sentence,Grammatical,FALSE
22,1542,65,Sentence,Filler-Ungram,FALSE
22,981,85,Sentence,Ungrammatical,TRUE
22,436,85,Sentence,Ungrammatical,TRUE
22,1479,85,Sentence,Filler-Gram,FALSE
22,760,65,Sentence,Grammatical,TRUE
22,959,85,Sentence,Ungrammatical,TRUE
22,612,65,Sentence,Grammatical,TRUE
22,757,65,Sentence,Grammatical,TRUE
22,876,65,Sentence,Filler-Ungram,FALSE
22,2167,65,Sentence,Filler-Ungram,FALSE
22,394,65,Sentence,Grammatical,TRUE
22,1612,65,Sentence,Grammatical,TRUE
22,470,65,Sentence,Grammatical,TRUE
22,455,65,Sentence,Filler-Ungram,FALSE
22,389,85,Sentence,Ungrammatical,TRUE
22,1774,85,Sentence,Filler-Gram,FALSE
22,770,85,Sentence,Ungrammatical,TRUE
22,356,65,Sentence,Grammatical,TRUE
22,552,65,Sentence,Filler-Ungram,FALSE
22,567,85,Sentence,Filler-Gram,FALSE
22,738,85,Sentence,Ungrammatical,TRUE
22,501,65,Sentence,Grammatical,TRUE
22,512,65,Sentence,Grammatical,TRUE
22,1034,65,Sentence,Filler-Ungram,FALSE
22,901,65,Sentence,Grammatical,TRUE
22,782,85,Sentence,Ungrammatical,TRUE
23,2374,65,Sentence,Ungrammatical,FALSE
23,819,65,Sentence,Grammatical,TRUE
23,967,65,Sentence,Grammatical,TRUE
23,325,65,Sentence,Grammatical,TRUE
23,5210,65,Sentence,Ungrammatical,FALSE
23,776,85,Sentence,Filler-Gram,FALSE
23,1147,65,Sentence,Filler-Ungram,FALSE
23,815,85,Sentence,Filler-Gram,FALSE
23,1699,65,Sentence,Grammatical,TRUE
23,1036,65,Sentence,Ungrammatical,FALSE
23,1063,85,Sentence,Filler-Ungram,TRUE
23,1285,65,Sentence,Grammatical,TRUE
23,2457,65,Sentence,Grammatical,TRUE
23,664,85,Sentence,Ungrammatical,TRUE
23,2401,65,Sentence,Filler-Gram,TRUE
23,731,65,Sentence,Filler-Ungram,FALSE
23,512,65,Sentence,Grammatical,TRUE
23,1634,65,Sentence,Grammatical,TRUE
23,3913,65,Sentence,Grammatical,TRUE
23,585,65,Sentence,Ungrammatical,FALSE
23,847,65,Sentence,Filler-Gram,TRUE
23,1231,65,Sentence,Filler-Gram,TRUE
23,2440,65,Sentence,Grammatical,TRUE
23,1604,65,Sentence,Ungrammatical,FALSE
23,669,85,Sentence,Ungrammatical,TRUE
23,1130,65,Sentence,Grammatical,TRUE
23,1471,65,Sentence,Grammatical,TRUE
23,1678,65,Sentence,Ungrammatical,FALSE
23,518,85,Sentence,Ungrammatical,TRUE
23,302,65,Sentence,Grammatical,TRUE
23,1165,65,Sentence,Grammatical,TRUE
23,2132,85,Sentence,Filler-Ungram,TRUE
23,533,65,Sentence,Filler-Gram,TRUE
23,516,65,Music,In-Key,TRUE
23,701,65,Music,In-Key,TRUE
23,613,85,Music,Distant-Key,TRUE
23,457,85,Music,Distant-Key,TRUE
23,407,85,Music,Distant-Key,TRUE
23,1116,65,Music,Distant-Key,FALSE
23,770,65,Music,Distant-Key,FALSE
23,1127,65,Music,Distant-Key,FALSE
23,1078,65,Music,Distant-Key,FALSE
23,3195,65,Music,In-Key,TRUE
23,1633,65,Music,In-Key,TRUE
23,1903,85,Music,Distant-Key,TRUE
23,453,65,Music,In-Key,TRUE
23,1124,65,Music,In-Key,TRUE
23,323,65,Music,In-Key,TRUE
23,553,65,Music,In-Key,TRUE
23,4944,65,Music,Distant-Key,FALSE
23,331,85,Music,Distant-Key,TRUE
23,1316,65,Music,Distant-Key,FALSE
23,2613,65,Music,Distant-Key,FALSE
23,652,65,Music,In-Key,TRUE
23,2626,65,Music,In-Key,TRUE
23,539,65,Music,Distant-Key,FALSE
23,490,65,Music,In-Key,TRUE
23,385,85,Music,Distant-Key,TRUE
23,2908,65,Music,In-Key,TRUE
23,301,65,Music,In-Key,TRUE
23,2402,85,Music,In-Key,FALSE
23,485,65,Music,In-Key,TRUE
23,1667,65,Music,Distant-Key,FALSE
23,1587,85,Music,Distant-Key,TRUE
23,1083,65,Music,Distant-Key,FALSE
23,3149,65,Music,Distant-Key,FALSE
23,560,65,Music,Distant-Key,FALSE
23,980,65,Music,In-Key,TRUE
23,351,85,Music,Distant-Key,TRUE
23,986,65,Sentence,Filler-Gram,TRUE
23,667,65,Sentence,Filler-Ungram,FALSE
23,1787,65,Sentence,Grammatical,TRUE
23,382,65,Sentence,Filler-Gram,TRUE
23,429,85,Sentence,Filler-Gram,FALSE
23,527,65,Sentence,Filler-Ungram,FALSE
23,693,65,Sentence,Filler-Ungram,FALSE
23,2555,65,Sentence,Grammatical,TRUE
23,342,85,Sentence,Filler-Gram,FALSE
23,864,65,Sentence,Ungrammatical,FALSE
23,352,65,Sentence,Grammatical,TRUE
23,2445,65,Sentence,Ungrammatical,FALSE
23,1395,65,Sentence,Filler-Ungram,FALSE
23,2651,65,Sentence,Ungrammatical,FALSE
23,2664,65,Sentence,Ungrammatical,FALSE
23,577,65,Sentence,Grammatical,TRUE
23,1708,85,Sentence,Filler-Gram,FALSE
23,7235,65,Sentence,Ungrammatical,FALSE
23,1078,85,Sentence,Filler-Ungram,TRUE
23,810,85,Sentence,Ungrammatical,TRUE
23,458,65,Sentence,Filler-Gram,TRUE
23,974,65,Sentence,Ungrammatical,FALSE
23,371,65,Sentence,Ungrammatical,FALSE
23,273,65,Sentence,Grammatical,TRUE
23,519,65,Sentence,Filler-Gram,TRUE
23,333,65,Sentence,Grammatical,TRUE
23,2697,85,Sentence,Ungrammatical,TRUE
23,2231,65,Sentence,Ungrammatical,FALSE
23,863,65,Sentence,Filler-Ungram,FALSE
23,1679,65,Sentence,Filler-Gram,TRUE
23,1113,65,Sentence,Filler-Ungram,FALSE
23,850,65,Sentence,Ungrammatical,FALSE
23,2606,85,Sentence,Ungrammatical,TRUE
23,1151,65,Music,Distant-Key,FALSE
23,1759,65,Music,In-Key,TRUE
23,663,85,Music,Distant-Key,TRUE
23,5675,85,Music,Distant-Key,TRUE
23,1019,65,Music,In-Key,TRUE
23,535,65,Music,Distant-Key,FALSE
23,1351,65,Music,In-Key,TRUE
23,2683,65,Music,In-Key,TRUE
23,950,65,Music,In-Key,TRUE
23,1159,65,Music,In-Key,TRUE
23,660,65,Music,In-Key,TRUE
23,534,85,Music,Distant-Key,TRUE
23,354,65,Music,In-Key,TRUE
23,481,85,Music,Distant-Key,TRUE
23,538,65,Music,In-Key,TRUE
23,3358,65,Music,In-Key,TRUE
23,684,65,Music,Distant-Key,FALSE
23,3016,85,Music,Distant-Key,TRUE
23,1126,65,Music,In-Key,TRUE
23,622,65,Music,In-Key,TRUE
23,383,65,Music,In-Key,TRUE
23,1177,85,Music,Distant-Key,TRUE
23,845,85,Music,Distant-Key,TRUE
23,4980,65,Music,In-Key,TRUE
23,637,85,Music,Distant-Key,TRUE
23,3620,65,Music,In-Key,TRUE
23,1182,65,Music,In-Key,TRUE
23,587,65,Music,In-Key,TRUE
23,1373,85,Music,Distant-Key,TRUE
23,1399,65,Music,In-Key,TRUE
23,525,85,Music,Distant-Key,TRUE
23,4138,65,Music,In-Key,TRUE
23,663,65,Music,Distant-Key,FALSE
23,3920,65,Music,In-Key,TRUE
23,1290,65,Music,Distant-Key,FALSE
23,365,85,Music,Distant-Key,TRUE
23,1859,65,Sentence,Ungrammatical,FALSE
23,955,65,Sentence,Filler-Gram,TRUE
23,1363,65,Sentence,Filler-Ungram,FALSE
23,340,85,Sentence,Filler-Gram,FALSE
23,750,65,Sentence,Ungrammatical,FALSE
23,702,65,Sentence,Grammatical,TRUE
23,286,85,Sentence,Grammatical,FALSE
23,1545,65,Sentence,Grammatical,TRUE
23,789,85,Sentence,Filler-Gram,FALSE
23,4588,85,Sentence,Filler-Gram,FALSE
23,1809,65,Sentence,Grammatical,TRUE
23,2282,65,Sentence,Grammatical,TRUE
23,663,85,Sentence,Filler-Gram,FALSE
23,2946,85,Sentence,Ungrammatical,TRUE
23,564,65,Sentence,Filler-Ungram,FALSE
23,717,65,Sentence,Ungrammatical,FALSE
23,2377,65,Sentence,Grammatical,TRUE
23,421,65,Sentence,Ungrammatical,FALSE
23,1465,65,Sentence,Grammatical,TRUE
23,2727,85,Sentence,Ungrammatical,TRUE
23,847,65,Sentence,Filler-Ungram,FALSE
23,6372,65,Sentence,Filler-Ungram,FALSE
23,1570,65,Sentence,Grammatical,TRUE
23,1317,65,Sentence,Filler-Ungram,FALSE
23,440,65,Sentence,Filler-Ungram,FALSE
23,697,65,Sentence,Filler-Ungram,FALSE
23,315,65,Sentence,Grammatical,TRUE
23,3240,65,Sentence,Filler-Ungram,FALSE
23,1435,85,Sentence,Ungrammatical,TRUE
23,1386,65,Sentence,Grammatical,TRUE
23,1673,65,Sentence,Ungrammatical,FALSE
23,1084,85,Sentence,Ungrammatical,TRUE
23,3905,65,Sentence,Filler-Gram,TRUE
23,665,65,Sentence,Filler-Ungram,FALSE
24,1081,65,Sentence,Ungrammatical,FALSE
24,578,65,Sentence,Filler-Ungram,FALSE
24,1749,65,Sentence,Ungrammatical,FALSE
24,1448,65,Sentence,Filler-Gram,TRUE
24,920,65,Sentence,Grammatical,TRUE
24,1382,65,Sentence,Filler-Ungram,FALSE
24,519,65,Sentence,Ungrammatical,FALSE
24,2947,65,Sentence,Ungrammatical,FALSE
24,528,65,Sentence,Grammatical,TRUE
24,1960,65,Sentence,Grammatical,TRUE
24,2717,85,Sentence,Filler-Gram,FALSE
24,352,65,Sentence,Grammatical,TRUE
24,1102,65,Sentence,Filler-Gram,TRUE
24,886,65,Sentence,Ungrammatical,FALSE
24,700,65,Sentence,Ungrammatical,FALSE
24,2254,65,Sentence,Ungrammatical,FALSE
24,3122,65,Sentence,Ungrammatical,FALSE
24,1254,65,Sentence,Grammatical,TRUE
24,2943,65,Sentence,Ungrammatical,FALSE
24,593,65,Sentence,Filler-Ungram,FALSE
24,1346,65,Sentence,Filler-Ungram,FALSE
24,2586,65,Sentence,Filler-Gram,TRUE
24,2067,65,Sentence,Ungrammatical,FALSE
24,1020,65,Sentence,Filler-Ungram,FALSE
24,4144,85,Sentence,Grammatical,FALSE
24,1258,65,Sentence,Grammatical,TRUE
24,328,65,Sentence,Grammatical,TRUE
24,380,65,Sentence,Grammatical,TRUE
24,822,65,Sentence,Ungrammatical,FALSE
24,1950,65,Sentence,Grammatical,TRUE
24,686,65,Sentence,Ungrammatical,FALSE
24,300,65,Sentence,Ungrammatical,FALSE
24,377,65,Sentence,Grammatical,TRUE
24,217,85,Music,Distant-Key,TRUE
24,1979,65,Music,In-Key,TRUE
24,504,65,Music,In-Key,TRUE
24,705,85,Music,In-Key,FALSE
24,1070,85,Music,Distant-Key,TRUE
24,924,85,Music,In-Key,FALSE
24,504,85,Music,Distant-Key,TRUE
24,526,85,Music,Distant-Key,TRUE
24,698,65,Music,Distant-Key,FALSE
24,321,85,Music,Distant-Key,TRUE
24,496,85,Music,Distant-Key,TRUE
24,886,65,Music,In-Key,TRUE
24,1067,65,Music,Distant-Key,FALSE
24,454,85,Music,Distant-Key,TRUE
24,382,85,Music,In-Key,FALSE
24,889,65,Music,In-Key,TRUE
24,733,85,Music,Distant-Key,TRUE
24,435,65,Music,In-Key,TRUE
24,456,65,Music,In-Key,TRUE
24,412,85,Music,Distant-Key,TRUE
24,361,65,Music,Distant-Key,FALSE
24,455,65,Music,In-Key,TRUE
24,306,65,Music,In-Key,TRUE
24,1251,85,Music,Distant-Key,TRUE
24,634,85,Music,Distant-Key,TRUE
24,486,65,Music,Distant-Key,FALSE
24,348,65,Music,Distant-Key,FALSE
24,573,85,Music,Distant-Key,TRUE
24,350,85,Music,Distant-Key,TRUE
24,947,65,Music,In-Key,TRUE
24,1710,65,Music,In-Key,TRUE
24,393,65,Music,In-Key,TRUE
24,347,85,Music,Distant-Key,TRUE
24,475,85,Music,Distant-Key,TRUE
24,768,85,Music,In-Key,FALSE
24,364,65,Music,In-Key,TRUE
24,222,65,Sentence,Ungrammatical,FALSE
24,440,65,Sentence,Filler-Ungram,FALSE
24,1579,65,Sentence,Ungrammatical,FALSE
24,364,65,Sentence,Filler-Ungram,FALSE
24,813,65,Sentence,Grammatical,TRUE
24,951,65,Sentence,Ungrammatical,FALSE
24,1475,65,Sentence,Grammatical,TRUE
24,783,65,Sentence,Filler-Gram,TRUE
24,1296,65,Sentence,Filler-Ungram,FALSE
24,2382,65,Sentence,Ungrammatical,FALSE
24,1592,85,Sentence,Grammatical,FALSE
24,1779,85,Sentence,Grammatical,FALSE
24,3084,65,Sentence,Grammatical,TRUE
24,453,85,Sentence,Grammatical,FALSE
24,444,85,Sentence,Filler-Gram,FALSE
24,1541,65,Sentence,Ungrammatical,FALSE
24,3109,65,Sentence,Ungrammatical,FALSE
24,285,65,Sentence,Grammatical,TRUE
24,1409,85,Sentence,Filler-Gram,FALSE
24,1806,85,Sentence,Filler-Ungram,TRUE
24,349,65,Sentence,Filler-Gram,TRUE
24,405,65,Sentence,Ungrammatical,FALSE
24,286,65,Sentence,Filler-Ungram,FALSE
24,945,65,Sentence,Grammatical,TRUE
24,509,85,Sentence,Ungrammatical,TRUE
24,2187,65,Sentence,Grammatical,TRUE
24,403,85,Sentence,Filler-Gram,FALSE
24,331,65,Sentence,Grammatical,TRUE
24,280,85,Sentence,Ungrammatical,TRUE
24,1564,85,Sentence,Ungrammatical,TRUE
24,362,65,Sentence,Grammatical,TRUE
24,2028,65,Sentence,Grammatical,TRUE
24,334,65,Sentence,Filler-Ungram,FALSE
24,493,65,Music,In-Key,TRUE
24,333,65,Music,In-Key,TRUE
24,349,85,Music,Distant-Key,TRUE
24,717,65,Music,Distant-Key,FALSE
24,529,65,Music,Distant-Key,FALSE
24,6151,65,Music,In-Key,TRUE
24,1983,65,Music,In-Key,TRUE
24,335,65,Music,Distant-Key,FALSE
24,404,85,Music,Distant-Key,TRUE
24,55,65,Music,In-Key,TRUE
24,337,85,Music,Distant-Key,TRUE
24,2302,85,Music,In-Key,FALSE
24,540,85,Music,In-Key,FALSE
24,876,65,Music,In-Key,TRUE
24,335,85,Music,Distant-Key,TRUE
24,245,85,Music,Distant-Key,TRUE
24,474,85,Music,Distant-Key,TRUE
24,423,65,Music,In-Key,TRUE
24,590,65,Music,Distant-Key,FALSE
24,2746,65,Music,In-Key,TRUE
24,1550,85,Music,Distant-Key,TRUE
24,397,65,Music,Distant-Key,FALSE
24,625,65,Music,In-Key,TRUE
24,2538,65,Music,In-Key,TRUE
24,329,85,Music,Distant-Key,TRUE
24,577,65,Music,Distant-Key,FALSE
24,942,65,Music,Distant-Key,FALSE
24,438,85,Music,In-Key,FALSE
24,387,65,Music,In-Key,TRUE
24,340,85,Music,Distant-Key,TRUE
24,320,65,Music,In-Key,TRUE
24,1985,65,Music,In-Key,TRUE
24,1154,65,Music,In-Key,TRUE
24,282,65,Music,In-Key,TRUE
24,308,65,Music,In-Key,TRUE
24,503,65,Music,In-Key,TRUE
24,927,65,Sentence,Grammatical,TRUE
24,709,85,Sentence,Ungrammatical,TRUE
24,1497,85,Sentence,Filler-Gram,FALSE
24,1553,65,Sentence,Grammatical,TRUE
24,2387,65,Sentence,Ungrammatical,FALSE
24,299,65,Sentence,Filler-Gram,TRUE
24,1317,85,Sentence,Filler-Ungram,TRUE
24,987,65,Sentence,Filler-Ungram,FALSE
24,1612,65,Sentence,Grammatical,TRUE
24,809,85,Sentence,Filler-Gram,FALSE
24,5090,65,Sentence,Filler-Ungram,FALSE
24,4994,65,Sentence,Filler-Gram,TRUE
24,1596,65,Sentence,Filler-Ungram,FALSE
24,1232,85,Sentence,Filler-Gram,FALSE
